90.00       -0.8500        0.74601E-03   -0.49581E-01
90.00       -0.8000        0.79421E-03   -0.51902E-01
90.00       -0.7500        0.84431E-03   -0.52636E-01
90.00       -0.7000        0.89631E-03   -0.52328E-01
90.00       -0.6500        0.95021E-03   -0.51315E-01
90.00       -0.6000        0.10060E-02   -0.49821E-01
90.00       -0.5500        0.10637E-02   -0.48003E-01
90.00       -0.5000        0.11233E-02   -0.45969E-01
90.00       -0.4500        0.11848E-02   -0.43802E-01
90.00       -0.4000        0.12482E-02   -0.41561E-01
90.00       -0.3500        0.13134E-02   -0.39288E-01
90.00       -0.3000        0.13806E-02   -0.37017E-01
90.00       -0.2500        0.14497E-02   -0.34771E-01
90.00       -0.2000        0.15207E-02   -0.32569E-01
90.00       -0.1500        0.15935E-02   -0.30423E-01
90.00       -0.1000        0.16683E-02   -0.28343E-01
90.00       -0.5000E-01    0.17450E-02   -0.26334E-01
90.00         0.000        0.18235E-02   -0.24401E-01
90.00        0.5000E-01    0.19040E-02   -0.22547E-01
90.00        0.1000        0.19864E-02   -0.20773E-01
90.00        0.1500        0.20706E-02   -0.19080E-01
90.00        0.2000        0.21568E-02   -0.17465E-01
90.00        0.2500        0.22448E-02   -0.15930E-01
90.00        0.3000        0.23348E-02   -0.14472E-01
90.00        0.3500        0.24266E-02   -0.13089E-01
90.00        0.4000        0.25204E-02   -0.11780E-01
90.00        0.4500        0.26160E-02   -0.10542E-01
90.00        0.5000        0.27136E-02   -0.93731E-02
90.00        0.5500        0.28130E-02   -0.82704E-02
90.00        0.6000        0.29144E-02   -0.72314E-02
90.00        0.6500        0.30176E-02   -0.62533E-02
90.00        0.7000        0.31227E-02   -0.53327E-02
90.00        0.7500        0.32298E-02   -0.44656E-02
90.00        0.8000        0.33387E-02   -0.36468E-02
90.00        0.8500        0.34495E-02   -0.28679E-02
90.00        0.9000        0.35622E-02   -0.21129E-02
90.00        0.9500        0.36769E-02   -0.13379E-02
90.00         1.000        0.37934E-02     0.0000    
100.0        -1.000        0.49882E-03     0.0000    
100.0       -0.9500        0.54482E-03   -0.58447E-01
100.0       -0.9000        0.59381E-03   -0.73231E-01
100.0       -0.8500        0.64577E-03   -0.79570E-01
100.0       -0.8000        0.70072E-03   -0.81622E-01
100.0       -0.7500        0.75865E-03   -0.81175E-01
100.0       -0.7000        0.81957E-03   -0.79196E-01
100.0       -0.6500        0.88346E-03   -0.76270E-01
100.0       -0.6000        0.95034E-03   -0.72773E-01
100.0       -0.5500        0.10202E-02   -0.68954E-01
100.0       -0.5000        0.10930E-02   -0.64979E-01
100.0       -0.4500        0.11689E-02   -0.60963E-01
100.0       -0.4000        0.12477E-02   -0.56985E-01
100.0       -0.3500        0.13295E-02   -0.53096E-01
100.0       -0.3000        0.14142E-02   -0.49333E-01
100.0       -0.2500        0.15020E-02   -0.45717E-01
100.0       -0.2000        0.15927E-02   -0.42262E-01
100.0       -0.1500        0.16865E-02   -0.38975E-01
100.0       -0.1000        0.17832E-02   -0.35858E-01
100.0       -0.5000E-01    0.18828E-02   -0.32911E-01
100.0         0.000        0.19855E-02   -0.30131E-01
100.0        0.5000E-01    0.20912E-02   -0.27514E-01
100.0        0.1000        0.21998E-02   -0.25053E-01
100.0        0.1500        0.23114E-02   -0.22743E-01
100.0        0.2000        0.24260E-02   -0.20578E-01
100.0        0.2500        0.25436E-02   -0.18551E-01
100.0        0.3000        0.26641E-02   -0.16655E-01
